source,target,value
G28,G42,0.014789094
G29,G42,0.088173369
G3,G42,0.034018318
G30,G42,0.02928492
G31,G42,0.039889272
G32,G42,0.075188751
G33,G42,0.023392852
G34,G42,0.03046114
G35,G42,0.049898591
G36,G42,0.017261674
G37,G42,0.039678922
G38,G42,0.047728619
G39,G42,0.02812217
G4,G42,0.016555241
G40,G42,0.027371922
G41,G42,0.04114389
G43,G42,0.077691971
G44,G42,0.023404353
G45,G42,0.040090589
G46,G42,0.019646302
G47,G42,0.089709212
G48,G42,0.043851893
G49,G42,0.042336364
G5,G42,0.05758352
G50,G42,0.030180236
G51,G42,0.094901366
G52,G42,0.035144018
G53,G42,0.062820612
G54,G42,0.022796416
G55,G42,0.037993624
G56,G42,0.017902393
G57,G42,0.027128866
G58,G42,0.01831736
G59,G42,0.031906926
G6,G42,0.015720525
G60,G42,0.01471759
G61,G42,0.017568452
G62,G42,0.024655049
G63,G42,0.016901694
G64,G42,0.020774012
G65,G42,0.041619612
G66,G42,0.108719549
G67,G42,0.030175363
G68,G42,0.029752262
G69,G42,0.044561799
G7,G42,0.034632555
G70,G42,0.042367805
G71,G42,0.050885634
G72,G42,0.037597044
G73,G42,0.050990182
G74,G42,0.026281897
G75,G42,0.02303182
G76,G42,0.026210594
G77,G42,0.023368514
G78,G42,0.022411455
G79,G42,0.026098497
G8,G42,0.056135099
G80,G42,0.045843378
G81,G42,0.025330396
G82,G42,0.058053792
G83,G42,0.085621358
G84,G42,0.010481401
G85,G42,0.062770302
G86,G42,0.024880356
G87,G42,0.020308091
G88,G42,0.06719436
G89,G42,0.020948245
G9,G42,0.039879821
G90,G42,0.027449449
G91,G42,0.024535742
G92,G42,0.0256844
G93,G42,0.211340362
G94,G42,0.139415794
G95,G42,0.028349011
G96,G42,0.031291787
G97,G42,0.021089623
G98,G42,0.033720355
G99,G42,0.036943649
G1,G43,0.061252402
G10,G43,0.023058018
G100,G43,0.044826912
G11,G43,0.070539102
G12,G43,0.040625312
G13,G43,0.014375954
G14,G43,0.037685465
G15,G43,0.052532483
G16,G43,0.02056187
G17,G43,0.02649504
G18,G43,0.021496832
G19,G43,0.011508828
G2,G43,0.039328552
G20,G43,0.03651991
G21,G43,0.052920933
G22,G43,0.035720709
G23,G43,0.035201598
G24,G43,0.024488727
G25,G43,0.037302753
G26,G43,0.042446619
G27,G43,0.019084488
G28,G43,0.034691463
G29,G43,0.053999997
G3,G43,0.036166493
G30,G43,0.041602719
G31,G43,0.024248248
G32,G43,0.034511388
G33,G43,0.020228201
G34,G43,0.032598035
G35,G43,0.231150484
G36,G43,0.016639177
G37,G43,0.036055589
G38,G43,0.048756041
G39,G43,0.050138954
G4,G43,0.041994023
G40,G43,0.015018514
G41,G43,0.044911624
G42,G43,0.081192143
G44,G43,0.028213255
G45,G43,0.021127312
G46,G43,0.01093117
G47,G43,0.04174201
G48,G43,0.035678097
G49,G43,0.022424806
G5,G43,0.053187849
G50,G43,0.026243391
G51,G43,0.069568153
G52,G43,0.027076892
G53,G43,0.039009166
G54,G43,0.038506167
G55,G43,0.032428815
G56,G43,0.016152815
G57,G43,0.020240774
G58,G43,0.030199568
G59,G43,0.026750503
G6,G43,0.017397486
G60,G43,0.018277311
G61,G43,0.020323131
G62,G43,0.024785698
G63,G43,0.084736027
G64,G43,0.017785609
G65,G43,0.029109085
G66,G43,0.026840867
G67,G43,0.039272624
G68,G43,0.030102382
G69,G43,0.042147057
G7,G43,0.044552875
G70,G43,0.040795116
G71,G43,0.040545466
G72,G43,0.031360043
G73,G43,0.016603506
G74,G43,0.040221821
G75,G43,0.24881367
G76,G43,0.04371211
G77,G43,0.017642812
G78,G43,0.06631129
G79,G43,0.023509973
G8,G43,0.05139943
G80,G43,0.040836765
G81,G43,0.025414969
G82,G43,0.093113239
G83,G43,0.028053096
G84,G43,0.018975982
G85,G43,0.040695411
G86,G43,0.132872589
G87,G43,0.010163926
G88,G43,0.022393138
G89,G43,0.058155747
G9,G43,0.04857395
G90,G43,0.031738417
G91,G43,0.029312784
G92,G43,0.016690862
G93,G43,0.030720824
G94,G43,0.040777449
G95,G43,0.098036906
G96,G43,0.028155519
G97,G43,0.024228562
G98,G43,0.029948787
G99,G43,0.037679567
G1,G44,0.021345348
G10,G44,0.039370019
G100,G44,0.029828496
G11,G44,0.050816578
G12,G44,0.137957459
G13,G44,0.032390964
G14,G44,0.025134602
G15,G44,0.049853395
G16,G44,0.032452339
G17,G44,0.061291524
G18,G44,0.022545633
G19,G44,0.028127295
G2,G44,0.022317468
G20,G44,0.17276125
G21,G44,0.066068975
G22,G44,0.040375309
G23,G44,0.01984144
G24,G44,0.021276054
G25,G44,0.037457281
G26,G44,0.034490102
G27,G44,0.106225706
G28,G44,0.02595507
G29,G44,0.054907391
G3,G44,0.017999681
G30,G44,0.027191362
G31,G44,0.056140798
G32,G44,0.043399936
G33,G44,0.023948399
G34,G44,0.027786334
G35,G44,0.00932975
G36,G44,0.022263625
G37,G44,0.049327215
G38,G44,0.031463026
G39,G44,0.075990592
G4,G44,0.022224233
G40,G44,0.058807328
G41,G44,0.027190257
G42,G44,0.028152546
G43,G44,0.022292368
G45,G44,0.038394766
G46,G44,0.025070169
G47,G44,0.018705322
G48,G44,0.030353386
G49,G44,0.037504957
G5,G44,0.022338914
G50,G44,0.016390377
G51,G44,0.057598908
G52,G44,0.034985143
G53,G44,0.053517662
G54,G44,0.02179704
G55,G44,0.049356257
G56,G44,0.019986424
G57,G44,0.045255081
G58,G44,0.026414607
G59,G44,0.029493238
G6,G44,0.02325375
G60,G44,0.190932554
G61,G44,0.014746947
G62,G44,0.016404563
G63,G44,0.045862534
G64,G44,0.054256823
G65,G44,0.060624508
G66,G44,0.034656525
G67,G44,0.026240804
G68,G44,0.035376283
G69,G44,0.046677874
G7,G44,0.039227471
G70,G44,0.032634006
G71,G44,0.040881723
G72,G44,0.020033751
G73,G44,0.050093771
G74,G44,0.097853705
G75,G44,0.023158177
G76,G44,0.044578427
G77,G44,0.016737343
G78,G44,0.020893409
G79,G44,0.101977616
G8,G44,0.043483869
G80,G44,0.020761008
G81,G44,0.036414191
G82,G44,0.11432472
G83,G44,0.01922062
G84,G44,0.043065632
G85,G44,0.048908979
G86,G44,0.0536658
G87,G44,0.024416721
G88,G44,0.039801707
G89,G44,0.01995548
G9,G44,0.166253374
G90,G44,0.016644603
G91,G44,0.022321199
G92,G44,0.021881517
G93,G44,0.017758586
G94,G44,0.031002249
G95,G44,0.033207946
G96,G44,0.022780855
G97,G44,0.009137197
G98,G44,0.030712579
G99,G44,0.032577994
G1,G45,0.023173285
G10,G45,0.050873628
G100,G45,0.197160679
G11,G45,0.070781366
G12,G45,0.032050245
G13,G45,0.01972055
G14,G45,0.034031559
G15,G45,0.099761888
G16,G45,0.030064289
G17,G45,0.014327121
G18,G45,0.021055413
G19,G45,0.012285478
G2,G45,0.028070212
G20,G45,0.072168122
G21,G45,0.090046625
G22,G45,0.030462944
G23,G45,0.013663872
G24,G45,0.017880257
G25,G45,0.045026588
G26,G45,0.027093996
G27,G45,0.028810152
G28,G45,0.012707166
G29,G45,0.069759067
G3,G45,0.04744616
G30,G45,0.247234484
G31,G45,0.029251583
G32,G45,0.045291663
G33,G45,0.030648017
G34,G45,0.033371397
G35,G45,0.006874417
G36,G45,0.027746182
G37,G45,0.06775773
G38,G45,0.03873254
G39,G45,0.058708268
G4,G45,0.041478
G40,G45,0.038644127
G41,G45,0.023186795
G42,G45,0.03482082
G43,G45,0.015489715
G44,G45,0.028250403
G46,G45,0.018962361
G47,G45,0.013461437
G48,G45,0.06879895
G49,G45,0.070690046
G5,G45,0.0381298
G50,G45,0.03014562
G51,G45,0.045678383
G52,G45,0.025248874
G53,G45,0.066492633
G54,G45,0.020367377
G55,G45,0.123625125
G56,G45,0.017889565
G57,G45,0.016822795
G58,G45,0.019893269
G59,G45,0.015142111
G6,G45,0.031345644
G60,G45,0.033767436
G61,G45,0.014469608
G62,G45,0.09616763
G63,G45,0.019661485
G64,G45,0.014566557
G65,G45,0.036985176
G66,G45,0.018148267
G67,G45,0.017620575
G68,G45,0.018764344
G69,G45,0.034080621
G7,G45,0.024410885
G70,G45,0.027709049
G71,G45,0.039591526
G72,G45,0.039221869
G73,G45,0.034003656
G74,G45,0.159574398
G75,G45,0.020966575
G76,G45,0.025219041
G77,G45,0.017502193
G78,G45,0.016981758
G79,G45,0.046887591
G8,G45,0.081261083
G80,G45,0.012127099
G81,G45,0.027356936
G82,G45,0.041575251
G83,G45,0.057753496
G84,G45,0.024135128
G85,G45,0.060543167
G86,G45,0.029141214
G87,G45,0.039563658
G88,G45,0.02951294
G89,G45,0.013927197
G9,G45,0.082004223
G90,G45,0.02172753
G91,G45,0.031411779
G92,G45,0.02337932
G93,G45,0.04344045
G94,G45,0.015402579
G95,G45,0.034150429
G96,G45,0.018974708
G97,G45,0.022169114
G98,G45,0.014829623
G99,G45,0.025383055
G1,G46,0.020665101
G10,G46,0.030338889
G100,G46,0.029673466
G11,G46,0.05048628
G12,G46,0.079366456
G13,G46,0.025174856
G14,G46,0.023365443
G15,G46,0.102570873
G16,G46,0.052776385
G17,G46,0.024331479
G18,G46,0.03795345
G19,G46,0.027083209
G2,G46,0.021686699
G20,G46,0.038045359
G21,G46,0.058311361
G22,G46,0.038277304
G23,G46,0.040415514
G24,G46,0.028482849
G25,G46,0.036312972
G26,G46,0.227361562
G27,G46,0.050609872
G28,G46,0.0213187
G29,G46,0.039442048
G3,G46,0.039621739
G30,G46,0.03285798
G31,G46,0.055496129
G32,G46,0.026746756
G33,G46,0.041917303
G34,G46,0.029218535
G35,G46,0.026681271
G36,G46,0.024619351
G37,G46,0.063098907
G38,G46,0.033013232
G39,G46,0.028200813
G4,G46,0.022761432
G40,G46,0.030944019
G41,G46,0.033470155
G42,G46,0.013196285
G43,G46,0.022680462
G44,G46,0.035235288
G45,G46,0.035021132
G47,G46,0.026331111
G48,G46,0.211167503
G49,G46,0.026917232
G5,G46,0.107707396
G50,G46,0.020221848
G51,G46,0.045356973
G52,G46,0.024822284
G53,G46,0.064516609
G54,G46,0.022983921
G55,G46,0.029006313
G56,G46,0.03235514
G57,G46,0.032992062
G58,G46,0.028653988
G59,G46,0.025314965
G6,G46,0.014763454
G60,G46,0.032181837
G61,G46,0.048239026
G62,G46,0.037404413
G63,G46,0.265957187
G64,G46,0.031156983
G65,G46,0.032067808
G66,G46,0.021360576
G67,G46,0.026400846
G68,G46,0.020070953
G69,G46,0.051586076
G7,G46,0.067990213
G70,G46,0.051781528
G71,G46,0.048922411
G72,G46,0.022592093
G73,G46,0.019925737
G74,G46,0.034702286
G75,G46,0.031349386
G76,G46,0.025988753
G77,G46,0.042728704
G78,G46,0.048819378
G79,G46,0.041835256
G8,G46,0.041901018
G80,G46,0.034928469
G81,G46,0.025968791
G82,G46,0.094467442
G83,G46,0.016282331
G84,G46,0.027927615
G85,G46,0.05571027
G86,G46,0.032934658
G87,G46,0.05281164
G88,G46,0.042576555
G89,G46,0.030615478
G9,G46,0.036606813
G90,G46,0.031462014
G91,G46,0.01940221
G92,G46,0.029470398
G93,G46,0.028421103
G94,G46,0.029614689
G95,G46,0.032039514
G96,G46,0.033531419
G97,G46,0.021412941
G98,G46,0.034515482
G99,G46,0.03099059
G1,G47,0.042762675
G10,G47,0.035315704
G100,G47,0.043170902
G11,G47,0.053455545
G12,G47,0.030744503
G13,G47,0.016591655
G14,G47,0.042385784
G15,G47,0.04630211
G16,G47,0.018742716
G17,G47,0.023424701
G18,G47,0.036161734
G19,G47,0.020917355
G2,G47,0.032978864
G20,G47,0.040953026
G21,G47,0.05269394
G22,G47,0.040722684
G23,G47,0.02003214
G24,G47,0.042909024
G25,G47,0.099578401
G26,G47,0.054012663
G27,G47,0.035573426
G28,G47,0.012431349
G29,G47,0.042248448
G3,G47,0.037932532
G30,G47,0.031916725
G31,G47,0.168567884
G32,G47,0.026879913
G33,G47,0.032744819
G34,G47,0.023930772
G35,G47,0.050681501
G36,G47,0.018563337
G37,G47,0.057881262
G38,G47,0.033090331
G39,G47,0.033226108
G4,G47,0.036534676
G40,G47,0.012906847
G41,G47,0.018399666
G42,G47,0.090387539
G43,G47,0.036260113
G44,G47,0.023478355
G45,G47,0.033197676
G46,G47,0.013810618
G48,G47,0.05786469
G49,G47,0.083274443
G5,G47,0.037289979
G50,G47,0.040154282
G51,G47,0.047942104
G52,G47,0.056523533
G53,G47,0.032079855
G54,G47,0.013155757
G55,G47,0.028633857
G56,G47,0.03279715
G57,G47,0.067331628
G58,G47,0.039243997
G59,G47,0.04835597
G6,G47,0.023507463
G60,G47,0.025890306
G61,G47,0.030623153
G62,G47,0.033115371
G63,G47,0.044247951
G64,G47,0.027879112
G65,G47,0.039108083
G66,G47,0.02834011
G67,G47,0.024475865
G68,G47,0.017379127
G69,G47,0.068930207
G7,G47,0.033842885
G70,G47,0.077369159
G71,G47,0.111049218
G72,G47,0.028791024
G73,G47,0.069364883
G74,G47,0.036137901
G75,G47,0.026277616
G76,G47,0.049634218
G77,G47,0.025873699
G78,G47,0.040999299
G79,G47,0.043520245
G8,G47,0.022138076
G80,G47,0.033292953
G81,G47,0.034790481
G82,G47,0.076562562
G83,G47,0.026362674
G84,G47,0.012863637
G85,G47,0.032225733
G86,G47,0.021159642
G87,G47,0.030749154
G88,G47,0.051701901
G89,G47,0.027762983
G9,G47,0.042303468
G90,G47,0.023383441
G91,G47,0.027846526
G92,G47,0.19107233
G93,G47,0.078766146
G94,G47,0.053352927
G95,G47,0.046124069
G96,G47,0.029641251
G97,G47,0.039685061
G98,G47,0.033190916
G99,G47,0.050418319
G1,G48,0.012581013
G10,G48,0.033227279
G100,G48,0.049373995
G11,G48,0.224447721
G12,G48,0.045507286
G13,G48,0.005619941
G14,G48,0.014281152
G15,G48,0.065112947
G16,G48,0.015191912
G17,G48,0.017482016
G18,G48,0.019693814
G19,G48,0.01486546
G2,G48,0.010414879
G20,G48,0.0342217
G21,G48,0.08525278
G22,G48,0.048710796
G23,G48,0.021795454
G24,G48,0.009614988
G25,G48,0.151591921
G26,G48,0.018616105
G27,G48,0.019034169
G28,G48,0.009984315
G29,G48,0.049224057
G3,G48,0.012293563
G30,G48,0.018314642
G31,G48,0.026746293
G32,G48,0.020112539
G33,G48,0.006911457
G34,G48,0.005807134
G35,G48,0.05646017
G36,G48,0.015247209
G37,G48,0.041966237
G38,G48,0.028953073
G39,G48,0.019530411
G4,G48,0.01970044
G40,G48,0.038695083
G41,G48,0.03568505
G42,G48,0.012311402
G43,G48,0.015466957
G44,G48,0.023281772
G45,G48,0.031557597
G46,G48,0.103371073
G47,G48,0.01959957
G49,G48,0.011275581
G5,G48,0.017498513
G50,G48,0.025043125
G51,G48,0.07019532
G52,G48,0.017965161
G53,G48,0.034274125
G54,G48,0.005881226
G55,G48,0.070980558
G56,G48,0.074562335
G57,G48,0.02268437
G58,G48,0.007250507
G59,G48,0.043670446
G6,G48,0.014196508
G60,G48,0.009855855
G61,G48,0.005233599
G62,G48,0.021092594
G63,G48,0.021897422
G64,G48,0.004813393
G65,G48,0.019811334
G66,G48,0.023398582
G67,G48,0.01211868
G68,G48,0.043834991
G69,G48,0.028096048
G7,G48,0.014988414
G70,G48,0.151021678
G71,G48,0.089868334
G72,G48,0.017960743
G73,G48,0.014788733
G74,G48,0.032963022
G75,G48,0.031172346
G76,G48,0.007195378
G77,G48,0.016690941
G78,G48,0.013733078
G79,G48,0.029837365
G8,G48,0.023934368
G80,G48,0.027596415
G81,G48,0.023272056
G82,G48,0.896870553
G83,G48,0.007350981
G84,G48,0.0135147
G85,G48,0.053101646
G86,G48,0.016546619
G87,G48,0.043742139
G88,G48,0.106634131
G89,G48,0.020876264
G9,G48,0.05181929
G90,G48,0.022743415
G91,G48,0.015354141
G92,G48,0.023281633
G93,G48,0.020426448
G94,G48,0.014814179
G95,G48,0.005539717
G96,G48,0.009288412
G97,G48,0.014644281
G98,G48,0.015269826
G99,G48,0.060059653
G1,G49,0.045543016
G10,G49,0.026420256
G100,G49,0.025677696
G11,G49,0.027468252
G12,G49,0.085156304
G13,G49,0.027290229
G14,G49,0.026442408
G15,G49,0.053592428
G16,G49,0.019197332
G17,G49,0.021578011
G18,G49,0.07795885
G19,G49,0.023429923
G2,G49,0.029153824
G20,G49,0.079939136
G21,G49,0.066420327
G22,G49,0.027828116
G23,G49,0.025345217
G24,G49,0.031538569
G25,G49,0.022819781
G26,G49,0.386969719
G27,G49,0.024897504
G28,G49,0.032291373
G29,G49,0.033655008
G3,G49,0.019542648
G30,G49,0.054136996
G31,G49,0.276462939
G32,G49,0.029019555
G33,G49,0.013618189
G34,G49,0.022252357
G35,G49,0.01740214
G36,G49,0.065870793
G37,G49,0.055549919
G38,G49,0.019311719
G39,G49,0.12896929
G4,G49,0.018749804
G40,G49,0.022262696
G41,G49,0.024509033
G42,G49,0.040341101
G43,G49,0.029073283
G44,G49,0.053301362
G45,G49,0.077168467
G46,G49,0.01313866
G47,G49,0.039898463
G48,G49,0.02287227
G5,G49,0.017451655
G50,G49,0.019322381
G51,G49,0.094327691
G52,G49,0.048228435
G53,G49,0.041362067
G54,G49,0.046066765
G55,G49,0.037615749
G56,G49,0.091761162
G57,G49,0.033085775
G58,G49,0.015973823
G59,G49,0.028722967
G6,G49,0.032056921
G60,G49,0.019214855
G61,G49,0.005389291
G62,G49,0.120546775
G63,G49,0.043032928
G64,G49,0.020039642
G65,G49,0.018332338
G66,G49,0.013614004
G67,G49,0.026092238
G68,G49,0.036910533
G69,G49,0.033478776
G7,G49,0.051778655
G70,G49,0.05467152
G71,G49,0.060403026
G72,G49,0.031567983
G73,G49,0.03373901
G74,G49,0.0386856
G75,G49,0.01507271
G76,G49,0.043918344
G77,G49,0.019293407
G78,G49,0.020475447
G79,G49,0.016858136
G8,G49,0.063564513
G80,G49,0.014805254
G81,G49,0.026917178
G82,G49,0.041332471
G83,G49,0.034701768
G84,G49,0.019252276
G85,G49,0.040911059
G86,G49,0.021480673
G87,G49,0.019911678
G88,G49,0.038358157
G89,G49,0.018089284
G9,G49,0.052948429
G90,G49,0.014444619
G91,G49,0.022105148
G92,G49,0.028366437
G93,G49,0.025904525
G94,G49,0.016361619
G95,G49,0.037966566
G96,G49,0.014775455
G97,G49,0.036829016
G98,G49,0.026215829
G99,G49,0.056523995
G1,G5,0.030514139
G10,G5,0.053785781
G100,G5,0.040751649
G11,G5,0.040145301
G12,G5,0.045489749
G13,G5,0.031412312
G14,G5,0.039729718
G15,G5,0.075341642
G16,G5,0.018806622
G17,G5,0.03348932
G18,G5,0.049752164
G19,G5,0.022529869
G2,G5,0.027762358
G20,G5,0.078314323
G21,G5,0.078721022
G22,G5,0.135212616
G23,G5,0.019724245
G24,G5,0.030781198
G25,G5,0.034107255
G26,G5,0.036987186
G27,G5,0.034314869
G28,G5,0.04689794
G29,G5,0.029830038
G3,G5,0.034224351
G30,G5,0.029070476
G31,G5,0.026819981
G32,G5,0.041006578
G33,G5,0.018966412
G34,G5,0.018814557
G35,G5,0.035172757
G36,G5,0.026246095
G37,G5,0.037615363
G38,G5,0.037689911
G39,G5,0.083637591
G4,G5,0.050252843
G40,G5,0.043027484
G41,G5,0.037065144
G42,G5,0.060068699
G43,G5,0.043673253
G44,G5,0.045293305
G45,G5,0.062471664
G46,G5,0.087558195
G47,G5,0.020887294
G48,G5,0.046722083
G49,G5,0.020341076
G50,G5,0.04577612
G51,G5,0.05431028
G52,G5,0.030972869
G53,G5,0.046774264
G54,G5,0.028922631
G55,G5,0.071604132
G56,G5,0.025714456
G57,G5,0.047525114
G58,G5,0.05185388
G59,G5,0.065749756
G6,G5,0.045069769
G60,G5,0.019046789
G61,G5,0.025203149
G62,G5,0.050495795
G63,G5,0.071624853
G64,G5,0.033492213
G65,G5,0.033221468
G66,G5,0.021169389
G67,G5,0.023478303
G68,G5,0.021908945
G69,G5,0.032794608
G7,G5,0.027135944
G70,G5,0.052512182
G71,G5,0.118088464
G72,G5,0.023375818
G73,G5,0.081974439
G74,G5,0.035559187
G75,G5,0.020474566
G76,G5,0.02094555
G77,G5,0.044439003
G78,G5,0.028656211
G79,G5,0.049877018
G8,G5,0.040544311
G80,G5,0.035727023
G81,G5,0.029566285
G82,G5,0.115606014
G83,G5,0.040891212
G84,G5,0.013090335
G85,G5,0.06137313
G86,G5,0.044435577
G87,G5,0.02699014
G88,G5,0.029718608
G89,G5,0.02294786
G9,G5,0.047758913
G90,G5,0.031643712
G91,G5,0.039333463
G92,G5,0.034121738
G93,G5,0.029061064
G94,G5,0.02500116
G95,G5,0.035128638
G96,G5,0.065073863
G97,G5,0.021070262
G98,G5,0.033998235
G99,G5,0.034905569
G1,G50,0.034737808
G10,G50,0.043949129
G100,G50,0.034362209
G11,G50,0.098216328
G12,G50,0.056916616
G13,G50,0.015443591
G14,G50,0.036030092
G15,G50,0.043412655
G16,G50,0.038336253
G17,G50,0.03306887
G18,G50,0.032770111
G19,G50,0.022464377
G2,G50,0.016759536
G20,G50,0.050345305
G21,G50,0.050365338
G22,G50,0.03745201
G23,G50,0.021375758
G24,G50,0.028653162
G25,G50,0.032914522
G26,G50,0.046799916
G27,G50,0.03292932
G28,G50,0.020453593
G29,G50,0.037992576
G3,G50,0.030245256
G30,G50,0.035631286
G31,G50,0.05846296
G32,G50,0.044947448
G33,G50,0.017930777
G34,G50,0.019916171
G35,G50,0.027411645
G36,G50,0.023796813
G37,G50,0.039776671
G38,G50,0.050433372
G39,G50,0.040574536
G4,G50,0.059512859
G40,G50,0.038742396
G41,G50,0.02841305
G42,G50,0.027252972
G43,G50,0.024802066
G44,G50,0.025008021
G45,G50,0.045948695
G46,G50,0.023606931
G47,G50,0.030018383
G48,G50,0.052787458
G49,G50,0.018878404
G5,G50,0.041437925
G51,G50,0.075543521
G52,G50,0.021594067
G53,G50,0.017295768
G54,G50,0.039059106
G55,G50,0.0272453
G56,G50,0.033364291
G57,G50,0.038385497
G58,G50,0.03478897
G59,G50,0.046282973
G6,G50,0.040321694
G60,G50,0.034331845
G61,G50,0.067629139
G62,G50,0.030718868
G63,G50,0.027515838
G64,G50,0.031967523
G65,G50,0.021448261
G66,G50,0.013856161
G67,G50,0.056318651
G68,G50,0.216870985
G69,G50,0.030608787
G7,G50,0.064245026
G70,G50,0.044018101
G71,G50,0.050877315
G72,G50,0.025822625
G73,G50,0.035962063
G74,G50,0.058065296
G75,G50,0.026870083
G76,G50,0.013895999
G77,G50,0.031435042
G78,G50,0.025290484
G79,G50,0.031466669
G8,G50,0.082247483
G80,G50,0.061611753
G81,G50,0.03795428
G82,G50,0.063742477
G83,G50,0.030897068
G84,G50,0.017607096
G85,G50,0.056380618
G86,G50,0.021641381
G87,G50,0.032573572
G88,G50,0.042950685
G89,G50,0.038820374
G9,G50,0.119518061
G90,G50,0.023247035
G91,G50,0.041257876
G92,G50,0.036018198
G93,G50,0.016212461
G94,G50,0.051229987
G95,G50,0.02646212
G96,G50,0.027580718
G97,G50,0.029834376
G98,G50,0.019251598
G99,G50,0.222149717
G1,G51,0.019307548
G10,G51,0.03583699
G100,G51,0.020117561
G11,G51,0.03535433
G12,G51,0.018170343
G13,G51,0.006353319
G14,G51,0.008587307
G15,G51,0.030345611
G16,G51,0.015691783
G17,G51,0.016290507
G18,G51,0.016034422
G19,G51,0.02241061
G2,G51,0.007430611
G20,G51,0.0267414
G21,G51,0.045305232
G22,G51,0.01591107
G23,G51,0.027013316
G24,G51,0.009426784
G25,G51,0.018849285
G26,G51,0.05063774
G27,G51,0.017010846
G28,G51,0.019038654
G29,G51,0.021593746
G3,G51,0.013445648
G30,G51,0.012160424
G31,G51,0.047071929
G32,G51,0.201629821
G33,G51,0.007858702
G34,G51,0.01268638
G35,G51,0.013842326
G36,G51,0.039850976
G37,G51,0.029265828
G38,G51,0.249303143
G39,G51,0.025330786
G4,G51,0.0151272
G40,G51,0.016223494
G41,G51,0.015009455
G42,G51,0.021462628
G43,G51,0.020185439
G44,G51,0.015271621
G45,G51,0.018072163
G46,G51,0.006950106
G47,G51,0.010006413
G48,G51,0.028053222
G49,G51,0.028049606
G5,G51,0.014720947
G50,G51,0.015210046
G52,G51,0.014846721
G53,G51,0.053426375
G54,G51,0.012929452
G55,G51,0.019210065
G56,G51,0.007971187
G57,G51,0.124295703
G58,G51,0.0132379
G59,G51,0.030895401
G6,G51,0.004975241
G60,G51,0.016745382
G61,G51,0.006933238
G62,G51,0.018663145
G63,G51,0.027124044
G64,G51,0.018906009
G65,G51,0.047784743
G66,G51,0.018109904
G67,G51,0.006879841
G68,G51,0.022805408
G69,G51,0.028970423
G7,G51,0.039026805
G70,G51,0.281114178
G71,G51,0.37591859
G72,G51,0.005521037
G73,G51,0.019108621
G74,G51,0.02354064
G75,G51,0.011827209
G76,G51,0.0212807
G77,G51,0.007146422
G78,G51,0.016328322
G79,G51,0.010000904
G8,G51,0.065318098
G80,G51,0.086292667
G81,G51,0.014851919
G82,G51,0.741582926
G83,G51,0.036105733
G84,G51,0.009482872
G85,G51,0.051337174
G86,G51,0.016377429
G87,G51,0.009818025
G88,G51,0.039634693
G89,G51,0.017956083
G9,G51,0.173812874
G90,G51,0.021018768
G91,G51,0.001629665
G92,G51,0.017310847
G93,G51,0.01694843
G94,G51,0.014721912
G95,G51,0.010424359
G96,G51,0.018357788
G97,G51,0.011723595
G98,G51,0.012150351
G99,G51,0.068750629
G1,G52,0.0285792
G10,G52,0.11070573
G100,G52,0.022363608
G11,G52,0.049240891
G12,G52,0.022631366
G13,G52,0.136051698
G14,G52,0.016462009
G15,G52,0.050046308
G16,G52,0.091237909
G17,G52,0.036392522
G18,G52,0.029345877
G19,G52,0.01400752
G2,G52,0.016462884
G20,G52,0.030912369
G21,G52,0.058619325
G22,G52,0.021086681
G23,G52,0.026821851
G24,G52,0.011024249
G25,G52,0.023106917
G26,G52,0.032240011
G27,G52,0.038833425
G28,G52,0.031918294
G29,G52,0.042500904
G3,G52,0.075054536
G30,G52,0.035568905
G31,G52,0.020440307
G32,G52,0.0494186
G33,G52,0.015075147
G34,G52,0.018769588
G35,G52,0.021334717
G36,G52,0.023647829
G37,G52,0.036074342
G38,G52,0.061013086
G39,G52,0.040137851
G4,G52,0.030612334
G40,G52,0.033061748
G41,G52,0.034288036
G42,G52,0.026481629
G43,G52,0.025900234
G44,G52,0.038554655
G45,G52,0.029870632
G46,G52,0.02307638
G47,G52,0.040483503
G48,G52,0.048173817
G49,G52,0.056806581
G5,G52,0.031794359
G50,G52,0.015639006
G51,G52,0.046020737
