source,target,value
G89,G9,0.003856
G49,G46,0.003855
G19,G77,0.003855
G46,G42,0.003854
G18,G5,0.003854
G45,G44,0.003854
G34,G49,0.003853
G14,G69,0.003852
G76,G93,0.003852
G24,G32,0.00385
G28,G30,0.00385
G34,G93,0.00385
G51,G61,0.003849
G1,G57,0.003849
G14,G33,0.003849
G81,G13,0.003848
G20,G33,0.003847
G69,G40,0.003847
G34,G57,0.003843
G63,G17,0.003843
G61,G90,0.003843
G30,G90,0.003841
G45,G99,0.00384
G86,G75,0.00384
G81,G29,0.003839
G100,G64,0.003839
G87,G78,0.003839
G50,G79,0.003839
G73,G72,0.003839
G88,G17,0.003838
G2,G22,0.003838
G73,G32,0.003838
G82,G42,0.003837
G45,G2,0.003837
G82,G43,0.003836
G96,G87,0.003836
G39,G22,0.003835
G5,G52,0.003835
G77,G54,0.003835
G62,G77,0.003833
G55,G72,0.003832
G97,G33,0.003831
G24,G64,0.003831
G65,G58,0.00383
G81,G89,0.003829
G12,G6,0.003828
G100,G20,0.003827
G13,G85,0.003827
G31,G41,0.003827
G90,G23,0.003826
G64,G78,0.003826
G91,G22,0.003825
G90,G35,0.003824
G25,G24,0.003823
G28,G68,0.003822
G83,G35,0.003821
G30,G99,0.00382
G54,G53,0.00382
G63,G12,0.00382
G79,G34,0.00382
G99,G97,0.003819
G92,G31,0.003817
G53,G78,0.003817
G65,G40,0.003816
G45,G27,0.003816
G39,G55,0.003816
G54,G13,0.003816
G68,G28,0.003814
G61,G79,0.003813
G16,G70,0.003813
G75,G44,0.003813
G75,G16,0.003813
G72,G77,0.003811
G54,G92,0.00381
G56,G99,0.003809
G49,G57,0.003809
G43,G70,0.003809
G26,G13,0.003808
G37,G62,0.003808
G84,G93,0.003807
G12,G20,0.003806
G56,G44,0.003805
G13,G56,0.003804
G95,G3,0.003804
G76,G59,0.003804
G93,G71,0.003803
G39,G76,0.003802
G16,G20,0.003802
G34,G69,0.003802
G9,G42,0.003802
G80,G36,0.003801
G89,G19,0.003801
G52,G31,0.003801
G3,G44,0.0038
G33,G67,0.0038
G97,G79,0.003799
G57,G66,0.003797
G51,G83,0.003797
G12,G75,0.003796
G64,G62,0.003796
G17,G71,0.003796
G46,G76,0.003795
G88,G13,0.003793
G12,G91,0.003793
G87,G6,0.003792
G89,G15,0.003791
G57,G58,0.00379
G96,G90,0.00379
G15,G70,0.003789
G62,G68,0.003789
G58,G90,0.003788
G49,G7,0.003788
G92,G17,0.003787
G5,G85,0.003787
G49,G35,0.003787
G83,G81,0.003786
G40,G28,0.003783
G84,G47,0.003782
G56,G3,0.003782
G88,G60,0.003782
G2,G98,0.003782
G42,G50,0.003781
G10,G38,0.00378
G82,G14,0.003779
G87,G79,0.003778
G57,G68,0.003776
G20,G23,0.003776
G12,G30,0.003775
G36,G35,0.003775
G35,G81,0.003774
G61,G7,0.003773
G84,G77,0.003773
G32,G78,0.003773
G23,G52,0.003772
G37,G91,0.003772
G77,G97,0.00377
G15,G97,0.00377
G62,G88,0.003768
G99,G53,0.003768
G42,G4,0.003768
G99,G57,0.003767
G72,G38,0.003766
G52,G46,0.003766
G38,G25,0.003765
G75,G52,0.003764
G6,G47,0.003762
G57,G76,0.003762
G42,G86,0.003762
G21,G12,0.003761
G13,G46,0.00376
G53,G35,0.003759
G10,G19,0.003759
G50,G16,0.003759
G86,G22,0.003759
G46,G2,0.003758
G31,G22,0.003757
G33,G30,0.003756
G4,G49,0.003755
G31,G16,0.003755
G98,G57,0.003755
G37,G84,0.003755
G39,G61,0.003755
G48,G2,0.003755
G56,G8,0.003754
G60,G56,0.003753
G100,G90,0.003753
G74,G42,0.003752
G6,G22,0.003752
G21,G90,0.003751
G86,G45,0.003751
G29,G91,0.00375
G22,G93,0.003748
G99,G6,0.003746
G1,G93,0.003745
G60,G97,0.003744
G83,G78,0.003744
G48,G36,0.003743
G7,G30,0.003742
G92,G72,0.003741
G11,G56,0.003741
G39,G94,0.00374
G9,G96,0.00374
G92,G69,0.00374
G42,G40,0.003738
G82,G5,0.003738
G89,G49,0.003737
G99,G67,0.003736
G60,G43,0.003736
G30,G65,0.003734
G87,G34,0.003734
G99,G71,0.003733
G24,G88,0.003733
G43,G32,0.003733
G45,G89,0.003731
G49,G75,0.003731
G68,G24,0.00373
G63,G83,0.003729
G63,G41,0.003728
G14,G40,0.003727
G59,G60,0.003726
G30,G10,0.003726
G63,G73,0.003726
G85,G6,0.003725
G52,G3,0.003725
G41,G76,0.003725
G11,G65,0.003724
G54,G16,0.003724
G7,G1,0.003723
G96,G81,0.003723
G41,G33,0.003722
G39,G78,0.00372
G18,G31,0.00372
G53,G19,0.003718
G40,G45,0.003717
G5,G83,0.003717
G97,G88,0.003717
G36,G74,0.003716
G74,G87,0.003715
G87,G24,0.003715
G34,G100,0.003714
G29,G96,0.003714
G72,G10,0.003713
G64,G4,0.003713
G59,G67,0.003712
G15,G31,0.003712
G99,G14,0.00371
G30,G69,0.003709
G99,G51,0.003708
G18,G62,0.003708
G16,G15,0.003706
G4,G12,0.003705
G17,G79,0.003705
G80,G55,0.003704
G4,G63,0.003703
G96,G44,0.003703
G69,G32,0.003702
G31,G3,0.003701
G95,G28,0.003701
G38,G64,0.003699
G95,G91,0.003698
G54,G4,0.003696
G3,G33,0.003696
G98,G78,0.003694
G70,G28,0.003694
G86,G32,0.003694
G58,G1,0.003693
G32,G9,0.003693
G23,G98,0.003692
G4,G25,0.003691
G10,G49,0.00369
G76,G25,0.00369
G52,G24,0.003689
G93,G34,0.003689
G24,G9,0.003688
G70,G91,0.003687
G70,G96,0.003687
G39,G98,0.003686
G3,G55,0.003686
G26,G51,0.003685
G100,G16,0.003685
G35,G59,0.003684
G85,G78,0.003683
G79,G38,0.003683
G55,G6,0.00368
G21,G95,0.00368
G74,G67,0.00368
G8,G36,0.00368
G38,G81,0.003679
G95,G72,0.003677
G2,G21,0.003677
G61,G78,0.003676
G47,G31,0.003676
G1,G30,0.003675
G37,G11,0.003675
G68,G46,0.003675
G87,G92,0.003673
G84,G18,0.003672
G47,G90,0.003672
G92,G39,0.003671
G58,G38,0.003671
G9,G69,0.003671
G68,G85,0.003671
G99,G35,0.00367
G12,G24,0.003669
G38,G22,0.003669
G36,G58,0.003669
G100,G70,0.003668
G58,G44,0.003666
G9,G56,0.003666
G23,G43,0.003664
G66,G9,0.003664
G8,G18,0.003663
G93,G57,0.003663
G95,G42,0.003662
G79,G97,0.003661
G6,G35,0.003661
G36,G42,0.00366
G33,G85,0.003659
G91,G42,0.003658
G86,G42,0.003657
G66,G11,0.003657
G22,G72,0.003656
G23,G49,0.003656
G55,G75,0.003656
G52,G59,0.003652
G73,G69,0.003652
G10,G99,0.003652
G39,G3,0.003649
G93,G11,0.003648
G5,G70,0.003647
G5,G2,0.003645
G45,G66,0.003645
G22,G68,0.003643
G15,G71,0.003643
G55,G39,0.003642
G62,G8,0.003641
G98,G53,0.003641
G7,G14,0.00364
G68,G78,0.003639
G95,G61,0.003639
G70,G53,0.003636
G38,G94,0.003636
G35,G2,0.003635
G25,G93,0.003635
G90,G40,0.003634
G48,G75,0.003633
G91,G70,0.003633
G97,G57,0.003631
G90,G91,0.003631
G18,G95,0.003631
G65,G99,0.00363
G24,G58,0.003629
G59,G55,0.003628
G76,G2,0.003628
G75,G5,0.003627
G55,G81,0.003627
G65,G59,0.003625
G43,G36,0.003625
G75,G69,0.003624
G99,G73,0.003624
G47,G68,0.003624
G89,G30,0.003624
G98,G51,0.003622
G43,G11,0.003622
G77,G98,0.00362
G68,G59,0.003616
G45,G24,0.003615
G34,G29,0.003615
G41,G68,0.003614
G79,G43,0.003614
G8,G54,0.003613
G6,G43,0.003612
G56,G64,0.003612
G54,G28,0.00361
G2,G34,0.00361
G71,G84,0.00361
G97,G40,0.003608
G13,G96,0.003608
G38,G19,0.003607
G54,G77,0.003605
G8,G51,0.003604
G94,G36,0.003602
G98,G34,0.003602
G92,G20,0.003601
G54,G35,0.003601
G50,G46,0.0036
G23,G73,0.003599
G11,G47,0.003599
G47,G88,0.003598
G10,G59,0.003598
G47,G16,0.003598
G16,G18,0.003597
G89,G14,0.003597
G92,G44,0.003597
G99,G72,0.003597
G76,G17,0.003596
G3,G68,0.003595
G59,G12,0.003595
G57,G80,0.003594
G78,G49,0.003594
G67,G38,0.003593
G6,G65,0.00359
G18,G14,0.00359
G20,G24,0.00359
G79,G98,0.003589
G71,G33,0.003589
G90,G52,0.003589
G18,G69,0.003589
G76,G72,0.003586
G25,G67,0.003586
G42,G53,0.003585
G26,G27,0.003585
G86,G11,0.003582
G69,G99,0.003582
G95,G22,0.003581
G23,G66,0.00358
G25,G7,0.003578
G34,G7,0.003577
G58,G12,0.003576
G26,G64,0.003575
G57,G24,0.003575
G34,G22,0.003574
G12,G82,0.003572
G12,G73,0.003571
G60,G42,0.00357
G9,G91,0.003569
G69,G91,0.003567
G15,G83,0.003566
G99,G81,0.003566
G29,G32,0.003566
G26,G5,0.003565
G62,G64,0.003564
G50,G90,0.003564
G96,G52,0.003564
G31,G79,0.003563
G15,G6,0.003562
G30,G67,0.003561
G81,G9,0.003561
G63,G39,0.003561
G93,G46,0.00356
G16,G73,0.003559
G76,G16,0.003559
G36,G69,0.003558
G86,G23,0.003558
G35,G61,0.003558
G83,G10,0.003557
G5,G53,0.003555
G69,G74,0.003553
G53,G87,0.003552
G35,G94,0.00355
G18,G1,0.00355
G36,G64,0.003548
G88,G44,0.003548
G57,G81,0.003548
G100,G13,0.003547
G88,G38,0.003547
G46,G43,0.003546
G89,G56,0.003543
G99,G23,0.003543
G44,G81,0.003542
G36,G71,0.003542
G70,G14,0.00354
G11,G27,0.003538
G38,G30,0.003536
G27,G32,0.003536
G44,G7,0.003536
G60,G32,0.003535
G77,G23,0.003535
G79,G57,0.003535
G75,G40,0.003533
G82,G20,0.003531
G27,G36,0.003531
G89,G40,0.00353
G23,G53,0.003529
G31,G64,0.003529
G40,G23,0.003528
G49,G17,0.003528
G99,G12,0.003526
G81,G79,0.003526
G59,G94,0.003525
G87,G66,0.003524
G13,G81,0.003523
G58,G22,0.003522
G68,G60,0.00352
G31,G10,0.003519
G61,G46,0.003518
G25,G27,0.003518
G46,G11,0.003518
G46,G38,0.003517
G4,G27,0.003516
G30,G27,0.003516
G92,G22,0.003516
G1,G22,0.003515
G33,G64,0.003515
G64,G99,0.003514
G3,G28,0.003513
G93,G17,0.003512
G10,G34,0.003511
G98,G77,0.00351
G66,G67,0.00351
G96,G92,0.00351
G69,G2,0.003509
G59,G68,0.003509
G49,G5,0.003508
G80,G31,0.003508
G10,G83,0.003508
G75,G32,0.003508
G30,G20,0.003507
G91,G83,0.003505
G89,G8,0.003505
G45,G13,0.003503
G69,G66,0.003502
G40,G43,0.003502
G17,G66,0.003502
G28,G47,0.003501
G67,G2,0.0035
G19,G9,0.0035
G1,G17,0.0035
G14,G31,0.003499
G9,G73,0.003495
G44,G78,0.003495
G7,G67,0.003495
G15,G87,0.003493
G64,G10,0.003492
G63,G29,0.003491
G82,G6,0.003491
G83,G56,0.003491
G19,G33,0.00349
G67,G34,0.00349
G48,G67,0.00349
G43,G73,0.003489
G15,G86,0.003487
G36,G57,0.003487
G37,G59,0.003487
G32,G34,0.003486
G99,G30,0.003485
G97,G43,0.003484
G83,G8,0.003482
G55,G57,0.003481
G77,G18,0.003481
G19,G55,0.003481
G6,G34,0.00348
G19,G86,0.00348
G19,G57,0.003478
G59,G13,0.003477
G13,G43,0.003476
G75,G93,0.003476
G59,G42,0.003474
G19,G10,0.003474
G87,G91,0.003474
G36,G51,0.003474
G90,G42,0.003474
G48,G61,0.003473
G12,G64,0.003472
G69,G6,0.00347
G8,G94,0.003468
G97,G86,0.003468
G83,G4,0.003468
G57,G71,0.003468
G87,G35,0.003467
G25,G86,0.003467
G94,G55,0.003466
G63,G60,0.003466
G17,G45,0.003466
G92,G16,0.003464
G21,G52,0.003464
G88,G45,0.003464
G74,G75,0.003463
G69,G96,0.003462
G20,G57,0.003462
G59,G17,0.00346
G15,G23,0.003459
G62,G93,0.003456
G93,G68,0.003456
G67,G72,0.003456
G75,G17,0.003454
G71,G97,0.003453
G17,G57,0.00345
G75,G59,0.00345
G99,G59,0.003449
G93,G63,0.003449
G14,G81,0.003448
G79,G7,0.003448
G28,G13,0.003447
G50,G26,0.003446
G24,G56,0.003446
G6,G9,0.003446
G1,G91,0.003445
G24,G77,0.003445
G72,G43,0.003444
G3,G11,0.003444
G13,G74,0.003442
G61,G53,0.003441
G77,G61,0.00344
G51,G5,0.003439
G77,G67,0.003438
G24,G30,0.003437
G53,G75,0.003436
G89,G42,0.003436
G75,G26,0.003436
G56,G68,0.003436
G61,G22,0.003435
G58,G51,0.003434
G86,G49,0.003433
G78,G74,0.00343
G40,G88,0.00343
G50,G40,0.003429
G51,G37,0.003429
G34,G45,0.003426
G55,G52,0.003425
G24,G53,0.003425
G6,G39,0.003424
G22,G98,0.003424
G38,G61,0.003422
G56,G81,0.00342
G44,G74,0.00342
G57,G94,0.00342
G82,G10,0.00342
G95,G36,0.003419
G66,G50,0.003417
G32,G41,0.003416
G57,G17,0.003416
G77,G28,0.003414
G29,G12,0.003413
G17,G30,0.003413
G79,G88,0.003413
G70,G86,0.003411
G93,G89,0.003409
G26,G30,0.003409
G65,G92,0.003409
G64,G3,0.003408
G62,G71,0.003407
G13,G77,0.003406
G59,G96,0.003403
G50,G44,0.003402
G59,G57,0.003402
G25,G77,0.003402
G83,G32,0.003401
G28,G72,0.003401
G15,G68,0.003401
G68,G70,0.0034
G94,G61,0.0034
G38,G44,0.003398
G3,G90,0.003395
G39,G57,0.003395
G82,G78,0.003395
G31,G11,0.003394
G68,G94,0.003393
G5,G33,0.003392
G4,G69,0.003391
G64,G82,0.00339
G25,G34,0.00339
G34,G68,0.003388
G50,G18,0.003388
G94,G57,0.003388
G74,G31,0.003384
G86,G17,0.003384
G99,G17,0.003383
G11,G43,0.003382
G69,G59,0.003381
G6,G90,0.003381
G16,G19,0.00338
G82,G61,0.00338
G79,G27,0.003379
G21,G18,0.003378
G53,G91,0.003378
G97,G44,0.003375
G88,G90,0.003375
G35,G30,0.003375
G49,G73,0.003373
G3,G10,0.003373
G34,G3,0.003373
G55,G28,0.003371
G80,G75,0.003369
G2,G8,0.003369
G77,G38,0.003367
G3,G95,0.003366
G22,G80,0.003365
G24,G90,0.003365
G71,G44,0.003364
G23,G22,0.003363
G65,G17,0.003361
G39,G81,0.003361
G77,G69,0.003361
G52,G69,0.00336
G42,G8,0.00336
G96,G67,0.003358
G3,G91,0.003357
G40,G41,0.003357
G24,G85,0.003357
G29,G24,0.003357
G60,G51,0.003357
G87,G63,0.003356
G66,G32,0.003356
G15,G7,0.003355
G21,G32,0.003355
G13,G89,0.003354
G84,G32,0.003354
G16,G76,0.003353
G6,G23,0.003353
G5,G55,0.003353
G52,G94,0.003352
G46,G18,0.003352
G96,G25,0.003352
G56,G69,0.003352
G68,G38,0.003351
G64,G95,0.00335
G10,G31,0.003349
G84,G25,0.003349
G86,G73,0.003349
G27,G10,0.003348
G17,G4,0.003347
G11,G91,0.003347
G76,G86,0.003347
G19,G83,0.003347
G12,G58,0.003346
G60,G90,0.003345
G98,G23,0.003345
G93,G39,0.003344
G16,G42,0.003344
G7,G73,0.003344
G20,G63,0.003342
G89,G80,0.003341
G89,G88,0.00334
G81,G80,0.003339
G77,G24,0.003337
G85,G59,0.003337
G57,G67,0.003335
G24,G6,0.003335
G99,G43,0.003334
G48,G28,0.003333
G73,G76,0.003333
G62,G43,0.003332
G98,G72,0.003332
G19,G59,0.003332
G40,G89,0.003328
G60,G15,0.003326
G17,G64,0.003326
G26,G36,0.003325
G1,G35,0.003323
G14,G45,0.003323
G66,G6,0.003322
G24,G100,0.003322
G92,G78,0.003322
G35,G19,0.003321
G21,G30,0.00332
G92,G28,0.00332
G68,G72,0.003319
G52,G17,0.003317
G97,G3,0.003317
G79,G42,0.003316
G69,G88,0.003316
G76,G36,0.003316
G30,G76,0.003316
G11,G72,0.003316
G32,G66,0.003313
G85,G71,0.003312
G1,G45,0.003311
G63,G76,0.003311
G62,G76,0.00331
G91,G27,0.003309
G47,G36,0.003309
G26,G11,0.003307
G3,G39,0.003307
G78,G64,0.003306
G65,G22,0.003306
G87,G44,0.003305
G33,G100,0.003305
G91,G38,0.003304
G53,G44,0.003304
G43,G83,0.003303
G56,G12,0.003302
G82,G55,0.003302
G52,G26,0.003302
G98,G13,0.003301
G69,G13,0.003301
G57,G55,0.0033
G84,G12,0.003299
G9,G80,0.003299
G65,G76,0.003295
G6,G10,0.003295
G50,G83,0.003293
G26,G86,0.003293
G6,G80,0.003292
G37,G2,0.003291
G47,G18,0.003291
G8,G57,0.00329
G49,G98,0.00329
G18,G8,0.00329
G11,G98,0.003289
G13,G8,0.003289
G26,G67,0.003285
G98,G74,0.003284
G75,G22,0.003284
G6,G29,0.003283
G37,G83,0.003283
G41,G45,0.003282
G44,G61,0.003281
G18,G57,0.003281
G86,G93,0.003281
G78,G32,0.003281
G90,G92,0.00328
G10,G13,0.00328
G47,G99,0.00328
G87,G38,0.003278
G80,G49,0.003277
G41,G11,0.003276
G20,G76,0.003275
G39,G28,0.003275
G15,G25,0.003275
G70,G23,0.003274
G10,G11,0.003274
G34,G52,0.003273
G42,G64,0.003273
G68,G86,0.003272
G43,G65,0.003271
G37,G73,0.00327
G57,G1,0.003269
G10,G30,0.003268
G85,G3,0.003268
G38,G3,0.003268
G61,G20,0.003268
G13,G34,0.003268
G42,G3,0.003267
G44,G10,0.003267
G86,G29,0.003266
G73,G1,0.003266
G40,G3,0.003266
G53,G4,0.003266
G2,G5,0.003264
G10,G98,0.003263
G95,G92,0.003262
G63,G69,0.003262
G59,G9,0.003261
G70,G24,0.00326
G70,G75,0.00326
G44,G80,0.00326
G80,G81,0.00326
G3,G40,0.003258
G2,G25,0.003257
G3,G81,0.003256
G72,G66,0.003255
G81,G23,0.003254
G25,G23,0.003254
G94,G99,0.003253
G43,G69,0.003252
G9,G8,0.003251
G89,G31,0.003249
G22,G91,0.003248
G77,G76,0.003247
G73,G88,0.003247
G98,G44,0.003247
G48,G91,0.003247
G55,G13,0.003246
G86,G66,0.003245
G79,G49,0.003244
G77,G1,0.003243
G34,G53,0.003241
G11,G89,0.003239
G7,G44,0.003239
G81,G28,0.003239
G98,G55,0.003239
G14,G6,0.003238
G38,G52,0.003238
G78,G69,0.003237
G48,G96,0.003234
G27,G77,0.003233
G71,G7,0.003233
G65,G63,0.003233
G43,G81,0.00323
G8,G30,0.00323
G39,G91,0.003228
G57,G6,0.003228
G33,G6,0.003228
G48,G59,0.003227
G59,G49,0.003225
G46,G49,0.003224
G60,G28,0.003223
G14,G28,0.003223
G44,G94,0.003221
G64,G34,0.003218
G45,G71,0.003218
G75,G98,0.003218
G36,G43,0.003218
G32,G59,0.003217
G74,G91,0.003216
G53,G27,0.003216
G88,G39,0.003216
G87,G71,0.003215
G55,G8,0.003214
G79,G100,0.003214
G74,G73,0.003212
G53,G97,0.003212
G92,G83,0.003212
G22,G81,0.003211
G20,G7,0.003211
G72,G12,0.003211
G93,G44,0.003209
G54,G30,0.003207
G95,G49,0.003207
G76,G77,0.003207
G31,G55,0.003206
G42,G29,0.003206
G61,G43,0.003206
G83,G16,0.003206
G96,G35,0.003205
G3,G20,0.003205
G67,G69,0.003205
G55,G56,0.003204
G20,G86,0.003199
G92,G3,0.003199
G12,G66,0.003198
G89,G7,0.003198
G90,G80,0.003196
G31,G100,0.003196
G56,G16,0.003196
G8,G98,0.003195
G99,G82,0.003195
G61,G70,0.003195
G39,G72,0.003194
G74,G93,0.003194
G61,G13,0.003194
G55,G94,0.003192
G83,G69,0.003192
G7,G3,0.003191
G11,G64,0.00319
G2,G92,0.003189
G94,G56,0.003189
G59,G73,0.003188
G51,G58,0.003187
G13,G53,0.003186
G21,G83,0.003186
G74,G13,0.003186
G13,G39,0.003186
G35,G34,0.003185
G18,G99,0.003185
G29,G92,0.003185
G64,G42,0.003182
G41,G51,0.003182
G11,G80,0.003182
G43,G39,0.003181
G31,G69,0.00318
G40,G13,0.00318
G72,G69,0.003179
G2,G49,0.003178
G20,G53,0.003175
G4,G64,0.003175
G98,G88,0.003175
G28,G79,0.003174
G74,G55,0.003174
G53,G52,0.003172
G44,G53,0.003171
G38,G88,0.00317
G4,G71,0.003168
G38,G7,0.003167
G85,G57,0.003167
G14,G11,0.003166
G99,G45,0.003165
G22,G45,0.003164
G70,G33,0.003164
G92,G81,0.003164
G69,G46,0.003163
G44,G83,0.003162
G30,G92,0.003162
G76,G10,0.00316
G77,G16,0.00316
G28,G25,0.003157
G12,G1,0.003155
G83,G23,0.003155
G6,G69,0.003154
G54,G25,0.003153
G87,G12,0.003152
G44,G35,0.003152
G64,G100,0.003152
G5,G11,0.003151
G1,G70,0.003151
G77,G55,0.003151
G57,G52,0.00315
G99,G42,0.003148
G65,G88,0.003147
G75,G55,0.003146
G52,G34,0.003146
G48,G83,0.003145
G11,G83,0.003145
G11,G99,0.003144
G98,G69,0.003144
G73,G6,0.003143
G72,G32,0.003142
G31,G43,0.003139
G56,G45,0.003138
G98,G37,0.003137
G31,G87,0.003137
G2,G55,0.003137
G18,G43,0.003136
G93,G3,0.003135
G16,G94,0.003135
G25,G18,0.003135
G84,G66,0.003135
G74,G22,0.003134
G6,G74,0.003134
G71,G1,0.003133
G45,G81,0.003132
G2,G83,0.003131
G5,G8,0.003131
G95,G81,0.003131
G3,G99,0.003131
G51,G27,0.00313
G91,G90,0.00313
G50,G42,0.00313
G66,G98,0.003129
G32,G54,0.003129
G88,G18,0.003128
G45,G43,0.003128
G90,G27,0.003127
G60,G26,0.003127
G86,G100,0.003127
G53,G2,0.003126
G55,G70,0.003125
G36,G13,0.003124
G59,G44,0.003124
G54,G8,0.003123
G77,G57,0.003123
G18,G45,0.003123
G49,G32,0.003122
G21,G43,0.003121
G78,G57,0.003121
G7,G41,0.00312
G61,G49,0.00312
G62,G35,0.003118
G11,G12,0.003115
G94,G100,0.003114
G76,G67,0.003114
G74,G18,0.003113
G24,G76,0.003112
G16,G90,0.003112
G2,G7,0.003111
G87,G57,0.00311
G39,G93,0.003109
G31,G45,0.003108
G60,G25,0.003108
G51,G43,0.003107
G64,G76,0.003107
G32,G70,0.003106
G85,G18,0.003105
G57,G43,0.003105
G93,G81,0.003104
G27,G55,0.003102
G91,G35,0.003102
G98,G16,0.003101
G68,G66,0.0031
G27,G89,0.0031
G78,G53,0.003099
G1,G25,0.003099
G82,G50,0.003099
G11,G13,0.003098
G39,G27,0.003097
G19,G46,0.003095
G32,G18,0.003094
G48,G41,0.003094
G44,G55,0.003092
G82,G53,0.003092
G18,G97,0.00309
G10,G56,0.00309
G67,G27,0.00309
G52,G53,0.003088
G50,G63,0.003088
G76,G29,0.003087
G16,G49,0.003087
G94,G92,0.003086
G19,G100,0.003086
G28,G59,0.003085
G29,G50,0.003084
G12,G17,0.003083
G91,G69,0.003083
G33,G5,0.003083
G14,G68,0.003082
G15,G78,0.003082
G4,G23,0.003081
G62,G66,0.003081
G4,G6,0.00308
G33,G92,0.00308
G50,G49,0.003079
G51,G28,0.003079
G93,G50,0.003077
G89,G29,0.003077
G58,G9,0.003076
G82,G58,0.003076
G27,G8,0.003075
G81,G32,0.003074
G25,G35,0.003074
G9,G33,0.003073
G57,G16,0.003073
G6,G53,0.003073
G36,G73,0.003072
G31,G39,0.003072
G26,G83,0.00307
G8,G10,0.00307
G3,G32,0.003069
G10,G22,0.003069
G38,G82,0.003067
G46,G66,0.003066
G3,G97,0.003065
G39,G16,0.003065
G64,G17,0.003065
G39,G83,0.003064
G8,G46,0.003064
G45,G28,0.003063
G64,G43,0.003063
G50,G95,0.003063
G46,G7,0.003061
G100,G6,0.00306
G87,G9,0.003059
G42,G56,0.003058
G78,G76,0.003058
G7,G29,0.003057
G97,G18,0.003056
G20,G28,0.003055
G90,G66,0.003053
G19,G42,0.003048
G77,G7,0.003048
G81,G26,0.003047
G85,G13,0.003045
G83,G31,0.003044
G70,G42,0.003043
G42,G38,0.003043
G16,G8,0.003042
G23,G59,0.00304
G44,G33,0.003038
G48,G23,0.003038
G74,G71,0.003038
G28,G98,0.003037
G52,G7,0.003035
G58,G29,0.003035
G8,G73,0.003034
G28,G14,0.003034
G37,G34,0.003033
G22,G52,0.003032
G97,G72,0.003032
G29,G64,0.003032
G26,G57,0.00303
G14,G30,0.003028
G78,G98,0.003028
G24,G17,0.003028
G70,G20,0.003028
G80,G21,0.003026
G54,G73,0.003023
G69,G77,0.003023
G33,G20,0.003023
G100,G11,0.00302
G68,G64,0.00302
G4,G98,0.003019
G31,G90,0.003019
G78,G29,0.003018
G49,G99,0.003018
G51,G18,0.003016
G9,G75,0.003015
G81,G6,0.003015
G38,G56,0.003014
G50,G70,0.003014
G66,G69,0.003012
G93,G2,0.003012
G60,G68,0.003012
G36,G29,0.00301
G86,G34,0.003009
G72,G13,0.003009
G90,G56,0.003008
G89,G20,0.003008
G91,G100,0.003007
G65,G8,0.003007
G45,G52,0.003007
G37,G25,0.003006
G67,G18,0.003005
G79,G70,0.003004
G100,G81,0.003004
G33,G7,0.003003
G20,G95,0.003002
G63,G42,0.003001
G79,G55,0.003001
G64,G31,0.003001
G29,G56,0.003001
G59,G86,0.002999
G56,G59,0.002998
G69,G83,0.002996
G43,G44,0.002995
G91,G81,0.002995
G20,G93,0.002995
G48,G43,0.002994
G52,G25,0.002993
G69,G86,0.002992
G65,G69,0.002992
G15,G49,0.002991
G41,G34,0.002988
G71,G68,0.002988
G79,G39,0.002987
G65,G3,0.002987
G93,G92,0.002987
G75,G90,0.002986
G57,G100,0.002985
G63,G18,0.002984
G85,G27,0.002983
G24,G92,0.002981
G26,G24,0.002981
G90,G8,0.002981
G76,G12,0.00298
G8,G65,0.002979
G64,G59,0.002979
G13,G72,0.002975
G24,G22,0.002974
G31,G74,0.002974
G13,G25,0.002974
G77,G88,0.002972
G70,G12,0.002972
G8,G24,0.002972
G22,G20,0.002972
G38,G4,0.002972
G78,G72,0.00297
G43,G92,0.002969
G66,G20,0.002969
G28,G81,0.002969
G43,G72,0.002968
G55,G18,0.002967
G82,G2,0.002966
G67,G8,0.002966
G79,G16,0.002962
G67,G73,0.002961
G19,G52,0.002961
G25,G3,0.002959
G23,G16,0.002959
G13,G11,0.002959
G98,G22,0.002958
G74,G16,0.002958
G91,G7,0.002958
G53,G39,0.002956
G22,G11,0.002955
G65,G43,0.002954
G63,G74,0.002954
G89,G81,0.002954
G81,G66,0.002953
G83,G46,0.002952
G82,G91,0.002952
G55,G43,0.002952
G28,G57,0.002951
G44,G92,0.002951
G25,G39,0.002951
G60,G81,0.00295
G65,G77,0.002949
G23,G64,0.002949
G88,G57,0.002949
G40,G100,0.002948
G74,G1,0.002947
G38,G58,0.002946
G68,G17,0.002946
G69,G90,0.002945
G37,G81,0.002945
G23,G89,0.002944
G40,G69,0.002944
G78,G83,0.002944
G30,G26,0.002943
G100,G52,0.002942
G95,G9,0.002942
G71,G17,0.002941
G67,G90,0.00294
G76,G11,0.002939
G78,G94,0.002938
G5,G59,0.002938
G48,G1,0.002937
G6,G7,0.002937
G49,G25,0.002935
G80,G77,0.002935
G84,G42,0.002935
G17,G23,0.002934
G58,G100,0.002934
G68,G26,0.002933
G84,G50,0.002932
G74,G76,0.002931
G28,G63,0.00293
G15,G99,0.002929
G52,G22,0.002929
G43,G59,0.002929
G13,G41,0.002929
G82,G76,0.002929
G67,G40,0.002928
G78,G11,0.002924
G31,G81,0.002924
G40,G53,0.002924
G67,G13,0.002923
G98,G4,0.002922
G90,G70,0.002922
G29,G25,0.002921
G6,G100,0.00292
G57,G35,0.002918
G71,G40,0.002918
